167 187 503 314 231 314
167 158 501 502 280 506
168 161 506 492 75 492
168 74 506 383 531 531
168 158 504 505 503 280
169 41 509 294 148 294
169 156 509 285 568 568
169 144 507 508 474 468
170 76 511 391 2 391
170 130 510 512 304 573
170 193 511 541 598 -1
171 148 514 348 15 348
171 117 513 515 499 517
171 6 514 435 277 435
172 54 517 261 586 586
172 117 516 518 514 499
172 195 517 240 237 240
173 55 520 406 537 537
173 75 519 521 272 116
173 162 520 249 215 249
174 44 523 542 557 -1
174 73 522 524 550 567
174 79 523 473 404 473
175 40 526 293 560 560
175 50 525 527 343 19
175 136 526 150 62 150
176 108 529 530 358 543
176 163 528 488 419 488
176 86 528 359 64 359
177 74 532 533 505 383
177 104 531 235 96 235
177 38 531 281 263 281
178 14 536 -1 -1 -1
178 172 536 497 385 497
178 16 534 535 286 246
179 55 539 519 406 519
179 152 539 501 245 501
179 138 537 538 -1 -1
180 111 541 542 458 582
180 193 540 512 598 598
180 44 540 522 557 557
181 108 544 545 528 358
181 80 543 409 593 593
181 189 543 413 184 413
182 4 548 322 282 322
182 107 548 198 162 198
182 47 546 547 238 558
183 14 550 -1 -1 -1
183 73 549 551 523 567
183 100 550 336 232 336
184 171 553 553 574 -1
184 171 552 554 552 574
184 10 553 16 577 577
185 29 556 557 496 168
185 12 555 -1 -1 -1
185 44 555 542 522 542
186 47 559 560 548 238
186 124 558 376 587 587
186 40 558 525 293 525
187 109 562 563 57 594
187 196 561 490 125 490
187 36 561 317 193 317
188 112 565 483 461 483
188 71 564 566 333 312
188 20 565 207 35 207
189 73 568 569 550 523
189 156 567 508 285 508
189 35 567 -1 -1 -1
190 106 572 140 597 597
190 2 572 86 50 86
190 65 570 571 378 585
191 130 574 575 511 304
191 171 573 553 552 553
191 77 573 465 576 576
192 77 577 578 575 465
192 10 576 554 16 554
192 159 576 -1 -1 -1
193 128 580 581 292 197
193 131 579 -1 -1 -1
193 9 579 -1 -1 -1
194 111 584 540 458 540
194 68 584 127 595 595
194 95 582 583 471 252
195 65 586 587 572 378
195 54 585 516 261 516
195 124 585 559 376 559
196 90 589 489 589 589
196 90 588 590 588 489
196 153 589 -1 -1 -1
197 132 593 -1 -1 -1
197 9 593 -1 -1 -1
197 80 591 592 544 409
198 109 596 561 57 561
198 68 596 583 127 583
198 102 594 595 436 58
199 106 598 570 140 570
199 193 597 599 541 512
199 199 598 388 -1 -1
