38400
37 11591 111 22129 25032 -1
37 6550 111 9472 10488 -1
38 5762 115 3995 4238 -1
38 6344 114 116 19711 20445
38 9955 115 6660 21752 -1
39 4629 118 119 15780 19348
39 2388 117 5917 6492 -1
39 5815 117 20702 30958 -1
40 7732 122 29366 32664 -1
40 8709 122 1213 36106 -1
40 8306 120 121 14093 22727
41 2085 124 1495 7957 -1
41 8169 123 125 1394 10690
41 12341 124 21588 31869 -1
42 11793 127 576 8099 -1
42 3598 126 128 15616 21660
42 1106 127 12272 17161 -1
43 9716 130 5783 6081 -1
43 6701 129 131 31297 33918
43 3317 130 20801 22060 -1
44 11295 134 154 33974 -1
44 3637 134 7559 8743 -1
44 9373 132 133 2984 15274
45 9965 137 19433 19829 -1
45 6284 137 6773 20309 -1
45 6485 135 136 27819 37020
46 7263 139 10034 20259 -1
46 7070 138 140 4698 26380
46 4811 139 5904 6506 -1
47 2740 143 3389 3661 -1
47 8706 143 19603 22043 -1
47 5853 141 142 26108 28353
48 6342 145 13599 16583 -1
48 5857 144 146 1680 9124
48 1921 145 8699 8827 -1
49 3938 149 9251 17278 -1
49 10413 149 20045 27688 -1
49 6683 147 148 10297 11602
50 5934 151 152 83 13042
50 2449 150 17541 17824 -1
50 7298 150 3030 20213 -1
51 8856 155 4217 16754 -1
51 11295 155 132 33974 33974
51 10479 153 154 9856 21409
52 8759 157 158 3983 18563
52 3967 156 7550 11398 -1
52 10635 156 8 358 358
53 9557 161 13450 23218 -1
53 4960 161 17706 20420 -1
53 9250 159 160 35695 37166
54 8088 163 164 33016 34688
54 10453 162 12927 15531 -1
54 4662 162 3949 10177 -1
55 7929 166 167 10967 30576
55 9063 165 12853 13805 -1
55 912 165 18253 23667 -1
56 6531 170 13378 15841 -1
56 8578 170 2726 14800 -1
56 8289 168 169 256 2799
57 4095 172 4110 16349 -1
57 4691 171 173 12668 24396
57 8705 172 11577 14863 -1
58 1697 176 19569 28826 -1
58 11618 176 13954 14140 -1
58 2613 174 175 15815 19300
59 1414 178 2458 8154 -1
59 2753 177 179 21489 23620
59 5726 178 963 2558 -1
60 9607 181 14169 24377 -1
60 5696 180 182 7739 30114
60 3310 181 6378 21792 -1
61 9223 184 4885 14281 -1
61 11331 183 185 12970 15131
61 11816 184 3684 10845 -1
62 3866 187 188 4577 8920
62 8977 186 5149 8835 -1
62 154 186 1839 20862 -1
63 3522 190 191 19035 24237
63 10372 189 28328 28637 -1
63 2378 189 15085 17134 -1
64 7308 194 5698 26555 -1
64 3895 194 7851 10574 -1
64 6795 192 193 221 24833
65 8008 196 13719 24738 -1
65 7356 195 197 31013 35346
65 2981 196 495 4736 -1
66 11927 199 21852 22459 -1
66 5186 198 200 4397 7516
66 2197 199 5845 15694 -1
67 4795 202 203 15137 16549
67 7028 201 26451 30853 -1
67 2177 201 2302 6764 -1
68 11219 205 12244 25356 -1
68 6288 204 206 22339 35878
68 2495 205 7726 8698 -1
69 7569 208 209 10235 26128
69 12015 207 11934 15612 -1
69 3485 207 4010 29273 -1
70 8654 212 7565 10274 -1
70 4394 212 362 4081 -1
70 4907 210 211 4840 8919
71 7972 215 14170 21199 -1
71 12435 215 6714 10408 -1
71 9208 213 214 30221 32763
72 3501 217 218 21918 36536
72 984 216 1002 2806 -1
72 12772 216 15496 22662 -1
73 5373 220 221 8325 11289
73 4066 219 21096 31025 -1
73 6795 219 194 24833 24833
74 5129 223 224 765 1777
74 12009 222 13116 13579 -1
74 289 222 251 3511 -1
75 5459 226 227 241 1093
75 2714 225 32239 36095 -1
75 7110 225 4354 6475 -1
76 3956 229 230 12083 18560
76 3316 228 8247 19481 -1
76 10803 228 25922 28196 -1
77 12533 232 7544 16504 -1
77 5119 231 233 10919 16433
77 2104 232 3178 5540 -1
78 7702 235 236 1276 14638
78 7040 234 1129 9086 -1
78 11289 234 2012 16553 -1
79 3076 238 992 11129 -1
79 9332 237 239 1265 6144
79 9814 238 16347 33975 -1
80 1575 241 242 7219 7347
80 5459 240 225 1093 1093
80 562 240 25135 31984 -1
81 5420 244 306 5521 -1
81 6513 243 245 8187 32227
81 6520 244 19639 22201 -1
82 8229 247 14509 20791 -1
82 5982 246 248 27165 29219
82 2330 247 9382 29838 -1
83 2773 250 251 6252 13185
83 5380 249 3306 8526 -1
83 289 249 224 3511 3511
84 10979 253 254 9526 31316
84 405 252 4414 28469 -1
84 11565 252 724 794 -1
85 7950 256 257 6986 11140
85 8289 255 170 2799 2799
85 1713 255 6710 16723 -1
86 4922 260 12936 14588 -1
86 7591 260 29187 30487 -1
86 6191 258 259 334 8685
87 7551 262 263 21109 26839
87 8265 261 805 6834 -1
87 3464 261 7561 16000 -1
88 12290 265 4868 12040 -1
88 7951 264 266 3348 24152
88 6362 265 5503 27675 -1
89 10080 268 10239 26604 -1
89 6135 267 269 34579 37593
89 522 268 31834 34005 -1
90 436 271 14525 15647 -1
90 5265 270 272 6238 29330
90 5944 271 774 7868 -1
91 10971 275 5530 9588 -1
91 5499 275 2152 7710 -1
91 7118 273 274 7609 10214
92 9235 277 29347 31179 -1
92 8176 276 278 30906 35068
92 953 277 2965 14151 -1
93 8208 280 281 14033 16455
93 211 279 5907 14085 -1
93 8270 279 24756 31106 -1
94 782 283 13241 18751 -1
94 1503 282 284 8293 15051
94 3145 283 10604 21709 -1
95 637 287 11489 12676 -1
95 6372 287 15941 25940 -1
95 1685 285 286 36594 37212
96 918 289 15445 20973 -1
96 870 288 290 18675 26087
96 6 289 6296 15013 -1
97 6243 293 1894 27000 -1
97 8881 293 1029 2997 -1
97 6649 291 292 7188 22749
98 5328 296 5222 6495 -1
98 475 296 2809 3341 -1
98 4339 294 295 13170 29315
99 5741 298 461 5848 -1
99 6728 297 299 795 8893
99 8330 298 9699 15803 -1
100 7210 302 13140 23247 -1
100 2618 302 2683 21051 -1
100 6308 300 301 19453 31360
101 2854 304 305 8240 34840
101 875 303 15097 37207 -1
101 4170 303 11935 34669 -1
102 5420 308 243 5521 5521
102 631 308 8674 9844 -1
102 743 306 307 13594 26878
103 3867 311 6141 10438 -1
103 6469 311 18116 19872 -1
103 5126 309 310 2198 12511
104 8976 313 22761 33251 -1
104 7524 312 314 32190 33638
104 7291 313 4460 9147 -1
105 9622 317 28908 35115 -1
105 12539 317 16483 26095 -1
105 10478 315 316 6332 13629
106 7226 319 320 3837 7013
106 10882 318 927 29365 -1
106 5641 318 10603 24187 -1
107 12713 322 3546 19568 -1
107 9347 321 323 11738 28386
107 1366 322 5121 30805 -1
108 8386 325 326 24960 25084
108 6919 324 4579 26999 -1
108 9709 324 27895 31197 -1
109 994 329 11574 34737 -1
109 8465 329 17927 20264 -1
109 3452 327 328 12717 28979
110 225 332 17556 27286 -1
110 4456 332 22423 26956 -1
110 382 330 331 2392 3114
111 11347 334 335 1993 2147
111 6191 333 260 8685 8685
111 12054 333 14391 17340 -1
112 1524 337 338 3451 9997
112 9188 336 18301 24150 -1
112 1238 336 9847 17834 -1
113 2702 340 341 12006 33192
113 6051 339 3999 6961 -1
113 2478 339 3663 4544 -1
114 8932 343 344 19356 34020
114 3868 342 11149 14166 -1
114 11293 342 14909 26272 -1
115 7991 346 4162 4559 -1
115 5085 345 347 2963 26203
115 3765 346 5291 14387 -1
116 11690 350 5068 18358 -1
116 8333 350 15738 27823 -1
116 8768 348 349 1396 10180
117 1437 353 27785 36503 -1
117 9470 353 3006 17759 -1
117 7575 351 352 11501 12868
118 2099 355 3322 4371 -1
118 2540 354 356 6535 22942
118 2606 355 16086 20278 -1
119 8533 358 359 11276 32196
119 10635 357 158 8 158
119 6021 357 8199 19141 -1
120 9895 362 7397 19530 -1
120 862 362 603 8659 -1
120 4394 360 361 211 4081
121 6764 364 365 10160 36539
121 183 363 4694 5432 -1
121 12786 363 7254 9396 -1
122 5996 367 368 11780 21881
122 3369 366 9761 20501 -1
122 12332 366 33693 36934 -1
123 6578 370 371 11295 13796
123 3050 369 5946 12919 -1
123 10106 369 22337 24574 -1
124 3107 373 374 4340 6208
124 1113 372 719 4804 -1
124 5257 372 29641 30941 -1
125 6462 376 377 5076 9074
125 7754 375 20924 31076 -1
125 251 375 1845 4190 -1
126 1980 379 380 9230 11613
126 1458 378 28422 33789 -1
126 5920 378 1332 20460 -1
127 12043 382 3422 10375 -1
127 9725 381 383 19621 21102
127 9452 382 2790 25615 -1
128 10181 385 5719 17078 -1
128 4448 384 386 2192 6513
128 662 385 5327 7107 -1
129 6536 388 389 11253 15784
129 5300 387 15046 19456 -1
129 7042 387 10853 19236 -1
130 4035 391 392 3528 6989
130 164 390 17931 18993 -1
130 6137 390 3819 15053 -1
131 6474 394 395 1686 9352
131 8638 393 6015 12473 -1
131 5102 393 23075 23833 -1
132 2722 397 26294 36880 -1
132 6839 396 398 24532 25786
132 8551 397 27319 27963 -1
133 4700 400 401 20810 28507
133 11604 399 15287 19285 -1
133 2551 399 3062 11866 -1
134 4103 403 404 7421 7855
134 5285 402 35732 37056 -1
134 36 402 4394 8974 -1
135 12218 406 1314 9388 -1
135 11860 405 407 465 32790
135 11348 406 1437 20393 -1
136 11229 409 410 20003 27862
136 6611 408 16491 29295 -1
136 11934 408 1445 19151 -1
137 8928 413 15766 26538 -1
137 567 413 1100 1769 -1
137 2057 411 412 2290 13141
138 111 415 9265 12807 -1
138 4931 414 416 8359 11349
138 5026 415 1607 7852 -1
139 8480 419 21071 22852 -1
139 4938 419 13520 32296 -1
139 7074 417 418 18108 18904
140 11807 421 20378 22420 -1
140 4666 420 422 5977 6836
140 4244 421 693 4168 -1
141 2856 424 30110 34133 -1
141 5462 423 425 13888 18831
141 9310 424 16744 25296 -1
142 267 428 1001 5697 -1
142 6239 428 27228 30060 -1
142 5643 426 427 3433 14155
143 5720 431 503 4659 -1
143 9500 431 2688 8512 -1
143 9112 429 430 7138 15380
144 8378 433 7816 12306 -1
144 5320 432 434 32985 33515
144 1194 433 5619 8976 -1
145 9085 436 437 14142 17709
145 12149 435 20921 29783 -1
145 3698 435 3831 7740 -1
146 6714 440 5375 36890 -1
146 576 440 11277 18992 -1
146 1302 438 439 8183 10630
147 1252 443 17506 25868 -1
147 11013 443 14114 21100 -1
147 3756 441 442 4707 10942
148 7071 445 446 27358 32379
148 5424 444 15111 35532 -1
148 10918 444 9516 22136 -1
149 11156 448 6329 14633 -1
149 9180 447 449 33111 34109
149 780 448 6991 12387 -1
150 12737 452 25353 30609 -1
150 914 452 4094 10635 -1
150 11838 450 451 12616 35149
151 11812 455 13659 31742 -1
151 1044 455 3155 26024 -1
151 2815 453 454 1089 5626
152 2816 458 6932 15177 -1
152 8639 458 11890 27433 -1
152 8112 456 457 15259 30801
153 4136 461 3404 20212 -1
153 9653 461 7398 26520 -1
153 5741 459 460 297 5848
154 12694 464 4223 9851 -1
154 439 464 1015 13201 -1
154 11166 462 463 9062 23786
155 11860 467 406 32790 32790
155 2908 467 1464 18203 -1
155 3937 465 466 3395 9807
156 6606 469 470 1102 25065
156 6973 468 8562 12905 -1
156 1609 468 19383 23240 -1
157 2300 472 1115 6037 -1
157 6726 471 473 9542 12986
157 7011 472 29338 29361 -1
158 12676 475 34199 38242 -1
158 1924 474 476 8986 25733
158 1079 475 2094 23798 -1
159 4646 478 13351 23548 -1
159 6054 477 479 8011 8090
159 9407 478 12151 27428 -1
160 10172 481 482 2937 27400
160 8514 480 16787 20585 -1
160 12175 480 1088 1621 -1
161 1729 484 4084 20772 -1
161 5329 483 485 5760 6934
161 12780 484 4809 18317 -1
162 4149 487 5736 5976 -1
162 5137 486 488 3095 20344
162 9547 487 22941 23699 -1
163 1174 491 7814 27781 -1
163 11820 491 32605 32810 -1
163 5551 489 490 1775 18538
164 4194 493 494 11011 24986
164 1198 492 27312 37184 -1
164 11748 492 33149 34762 -1
165 2981 496 197 4736 4736
165 6476 495 497 14900 24011
165 10947 496 3421 18648 -1
166 5541 499 500 24590 32169
166 3513 498 19488 23622 -1
166 7434 498 19020 24843 -1
167 6318 502 503 13 550
167 12426 501 6108 7881 -1
167 5720 501 429 4659 4659
168 10162 506 6186 22009 -1
168 1637 506 5502 19855 -1
168 6808 504 505 25251 28017
169 6605 508 12822 22310 -1
169 4272 507 509 7976 8611
169 1692 508 9079 22119 -1
170 10368 511 2050 14671 -1
170 2986 510 512 5656 5987
170 650 511 2313 6107 -1
171 2032 514 10221 15139 -1
171 6201 513 515 14721 29862
171 8866 514 13657 14737 -1
172 6556 518 15240 28850 -1
172 58 518 1399 4059 -1
172 2837 516 517 20419 30203
173 5691 521 22329 36932 -1
173 12397 521 1965 4343 -1
173 6676 519 520 4933 17352
174 4348 523 3906 17557 -1
174 10072 522 524 1525 2770
174 11493 523 15487 20342 -1
175 8895 526 527 11903 25966
175 5892 525 2591 17143 -1
175 10324 525 726 7202 -1
176 5900 529 530 13765 15918
176 8764 528 7405 15718 -1
176 4371 528 3144 23469 -1
177 7155 532 533 7350 20844
177 4835 531 4920 6990 -1
177 9597 531 15953 30604 -1
178 6401 535 536 4213 20689
178 4690 534 22266 22889 -1
178 12194 534 9765 31661 -1
179 10015 539 12998 17201 -1
179 723 539 8433 12733 -1
179 6642 537 538 7341 13217
180 2539 542 26473 30820 -1
180 1075 542 14109 17976 -1
180 1585 540 541 5239 9323
181 2890 545 1884 25059 -1
181 11150 545 17021 23708 -1
181 3387 543 544 1784 17909
182 3914 547 548 2889 35852
182 3218 546 25756 25766 -1
182 9851 546 30303 31204 -1
183 7089 551 12423 15164 -1
183 6318 551 501 13 501
183 6518 549 550 6650 11473
184 186 553 21907 34766 -1
184 5461 552 554 6527 19308
184 8893 553 27633 30330 -1
185 2957 556 557 3690 14779
185 5629 555 8439 13793 -1
185 1093 555 9027 17362 -1
186 2566 559 3142 5092 -1
186 1184 558 560 13428 14467
186 546 559 9785 19169 -1
187 3299 562 563 5146 16393
187 9514 561 31363 37133 -1
187 1398 561 3904 4524 -1
188 7472 565 566 12633 21999
188 8775 564 2496 33313 -1
188 6076 564 9621 11854 -1
189 5319 568 3443 8381 -1
189 5724 567 569 5181 34118
189 10422 568 5072 31975 -1
190 10933 571 3043 4204 -1
190 10837 570 572 18160 19001
190 7833 571 15299 28477 -1
191 8335 574 575 4298 19706
191 5575 573 9867 12436 -1
191 10886 573 12962 21597 -1
192 11793 578 126 8099 8099
192 4945 578 15409 18082 -1
192 9283 576 577 19106 23254
193 9726 580 2515 3996 -1
193 8482 579 581 16022 16281
193 8443 580 1168 25249 -1
194 6412 583 4255 26744 -1
194 1951 582 584 6270 13788
194 1142 583 20368 23313 -1
195 6535 586 587 799 5063
195 12266 585 24852 28817 -1
195 2230 585 15618 21904 -1
196 6263 590 1701 26861 -1
196 2280 590 2340 6401 -1
196 6129 588 589 3514 4957
197 377 593 6864 14666 -1
197 10719 593 9999 28134 -1
197 1259 591 592 6345 32165
198 11628 595 4386 26302 -1
198 4011 594 596 21354 29689
198 2984 595 1779 4497 -1
199 956 599 23072 25814 -1
199 10946 599 19450 22127 -1
199 2972 597 598 17358 32753
200 7213 601 602 1048 15914
200 11345 600 7878 22959 -1
200 5836 600 15576 22782 -1
201 862 605 361 8659 8659
201 10641 605 33049 35018 -1
201 8545 603 604 10944 12776
202 12361 608 9144 15554 -1
202 6711 608 2010 9523 -1
202 10584 606 607 9965 16324
203 3671 610 611 6487 20645
203 5297 609 9690 27760 -1
203 589 609 8569 25275 -1
204 8542 613 614 5438 14910
204 6845 612 22559 32706 -1
204 10301 612 26368 31521 -1
205 8349 616 617 2550 23762
205 8685 615 24420 24489 -1
205 3541 615 2985 27872 -1
206 7436 619 11846 13991 -1
206 4416 618 620 13871 25430
206 3354 619 11251 32389 -1
207 6733 622 26026 28377 -1
207 6600 621 623 1618 28007
207 5057 622 5082 11863 -1
208 12164 625 27254 32088 -1
208 9844 624 626 22264 33449
208 358 625 24798 33487 -1
209 1520 628 629 3149 8232
209 10270 627 9045 22325 -1
209 123 627 7593 9899 -1
210 6166 631 632 4407 4848
210 702 630 9290 21049 -1
210 7002 630 5086 7249 -1
211 5913 635 5763 6661 -1
211 8604 635 12370 21216 -1
211 8063 633 634 32906 36361
212 6034 637 10294 22421 -1
212 3654 636 638 36694 36778
212 3261 637 6933 15407 -1
213 9043 641 15244 19850 -1
213 687 641 11028 11078 -1
213 2670 639 640 6500 27518
214 1056 644 817 6762 -1
214 6375 644 6912 28577 -1
214 4857 642 643 29257 33383
215 10155 646 4641 6858 -1
215 5182 645 647 6919 21488
215 4186 646 2793 4269 -1
216 2910 649 650 8441 31522
216 9058 648 8118 10524 -1
216 680 648 2301 7145 -1
217 7563 652 6167 8356 -1
217 1200 651 653 1377 3272
217 1060 652 1429 4370 -1
218 7837 656 3509 14632 -1
218 99 656 3085 16163 -1
218 4185 654 655 798 8085
219 6565 658 659 13527 14276
219 11429 657 7905 8305 -1
219 3000 657 17867 19137 -1
220 86 662 25405 33052 -1
220 11066 662 2999 22491 -1
220 10696 660 661 13163 17958
221 5143 665 7465 26409 -1
221 551 665 1757 9419 -1
221 4661 663 664 18504 29699
222 8622 668 18401 33969 -1
222 1301 668 10513 10855 -1
222 1897 666 667 4940 6603
223 6386 670 671 13131 15313
223 2088 669 6463 9968 -1
223 8891 669 10999 11275 -1
224 7514 673 7137 8624 -1
224 6597 672 674 14658 15553
224 2062 673 27864 33023 -1
225 4914 676 677 2289 11459
225 6593 675 16505 16933 -1
225 4704 675 1365 24179 -1
226 6425 679 680 1086 27516
226 9924 678 18600 26303 -1
226 280 678 6315 20899 -1
227 5975 682 683 2323 8550
227 2898 681 7836 30106 -1
227 6663 681 10383 13593 -1
228 7163 685 6123 14523 -1
228 1548 684 686 9083 15167
228 874 685 9017 16449 -1
229 12363 688 13631 30056 -1
229 9646 687 689 19170 31485
229 4783 688 2129 11790 -1
230 9900 691 2089 19840 -1
230 6246 690 692 4027 31569
230 3094 691 11228 19743 -1
231 4244 694 695 422 4168
231 3542 693 1648 5244 -1
231 6537 693 11745 21662 -1
232 6879 698 26977 31631 -1
232 2766 698 6904 19598 -1
232 2950 696 697 7822 23394
233 11917 700 6607 16582 -1
233 9181 699 701 21081 28475
233 774 700 12474 30323 -1
234 8092 703 704 4784 12198
234 12119 702 11496 18276 -1
234 1699 702 6992 18625 -1
235 6276 707 8933 37186 -1
235 4108 707 4226 7355 -1
235 5274 705 706 4961 10758
236 7540 710 18227 23336 -1
236 1927 710 16584 28956 -1
236 4834 708 709 7200 10244
237 4030 712 27782 33788 -1
237 2408 711 713 2781 6024
237 1755 712 17210 19303 -1
238 2949 715 24854 30076 -1
238 5394 714 716 10099 24012
238 8650 715 17015 33117 -1
239 4018 718 3633 11825 -1
239 3393 717 719 5636 33911
239 1113 718 373 4804 4804
240 6849 721 722 7853 10786
240 5550 720 30053 32683 -1
240 6911 720 6652 26086 -1
241 7520 725 2844 24419 -1
241 11565 725 254 794 794
241 7987 723 724 23070 33300
242 10324 727 527 7202 7202
242 9984 726 728 3091 30606
242 4558 727 5871 7971 -1
243 9 731 10904 17102 -1
243 6073 731 8612 30239 -1
243 5709 729 730 7762 37611
244 7606 733 5366 16372 -1
244 3116 732 734 17883 20238
244 538 733 2981 6386 -1
245 6677 736 737 8818 17640
245 11729 735 13917 14126 -1
245 2770 735 4749 17136 -1
246 12189 739 7574 17479 -1
246 3717 738 740 2400 21191
246 1499 739 3359 14474 -1
247 7117 743 17314 20146 -1
247 5519 743 12949 23414 -1
247 6955 741 742 17455 22256
248 11915 745 746 21620 24736
248 6940 744 16352 26200 -1
248 12751 744 2845 14683 -1
249 10016 748 749 12367 16531
249 10463 747 18236 19531 -1
249 5314 747 2519 23305 -1
250 11561 751 30246 32101 -1
250 4477 750 752 3771 12409
250 3293 751 19528 36240 -1
251 4307 754 755 15913 35099
251 5423 753 1302 8414 -1
251 1558 753 12914 14269 -1
252 2393 758 14230 15517 -1
252 11718 758 21131 21581 -1
252 11069 756 757 11464 22442
253 4193 760 4021 10667 -1
253 10044 759 761 27216 31059
253 12055 760 6334 21711 -1
254 10432 763 764 2502 36954
254 6847 762 13121 14005 -1
254 11198 762 3870 23766 -1
255 5129 766 222 1777 1777
255 6824 765 767 28213 29999
255 11223 766 880 10491 -1
256 5678 769 770 2404 8653
256 8918 768 31374 33347 -1
256 4677 768 18323 19777 -1
257 2139 773 1600 20886 -1
257 3777 773 21217 25804 -1
257 2515 771 772 5743 9555
258 5944 776 272 7868 7868
258 1273 776 25489 32909 -1
258 2250 774 775 21014 35145
259 5435 778 779 4785 8149
259 6331 777 25017 25626 -1
259 2707 777 9466 10115 -1
260 10248 781 3207 9202 -1
260 4829 780 782 13730 16279
260 35 781 1866 26242 -1
261 151 784 15028 18283 -1
261 5962 783 785 4065 8105
261 9792 784 4747 19655 -1
262 4793 787 2995 24977 -1
262 4580 786 788 15988 19508
262 3691 787 19224 26266 -1
263 1771 791 25198 25211 -1
263 12450 791 29143 30426 -1
263 5530 789 790 8560 10830
264 872 793 3615 10443 -1
264 9491 792 794 94 5693
264 11565 793 724 254 724
265 6728 797 298 8893 8893
265 4279 797 18205 23530 -1
265 5196 795 796 10581 17462
266 4185 799 656 8085 8085
266 6535 798 800 585 5063
266 9471 799 8308 15214 -1
267 2229 802 2986 5000 -1
267 4505 801 803 7026 12957
267 8070 802 6213 14284 -1
268 11252 805 14397 35199 -1
268 8265 804 806 262 6834
268 3550 805 23217 29860 -1
269 11540 809 15461 20571 -1
269 3191 809 12952 15128 -1
269 4195 807 808 1231 2698
270 10954 811 6154 33500 -1
270 4048 810 812 15453 27198
270 3080 811 1190 3393 -1
271 1455 814 8678 11969 -1
271 2882 813 815 17672 25769
271 11928 814 2321 21966 -1
272 12628 818 13130 30877 -1
272 1056 818 642 6762 6762
272 7475 816 817 9664 14436
273 2625 820 821 3709 12938
273 1069 819 11647 18324 -1
273 8022 819 7084 11607 -1
274 6792 823 824 13881 24626
274 2698 822 1628 3258 -1
274 9379 822 8425 9268 -1
275 10031 826 22213 34838 -1
275 1410 825 827 16067 32828
275 851 826 1504 1854 -1
276 3951 829 830 22143 33819
276 9879 828 10410 14772 -1
276 2599 828 2650 10572 -1
277 2573 832 833 3119 24500
277 7056 831 3935 24703 -1
277 1696 831 15657 22750 -1
278 3862 835 836 26461 33507
278 3433 834 1575 15070 -1
278 5426 834 5986 13517 -1
279 8655 839 23840 26961 -1
279 5511 839 17144 19625 -1
279 7516 837 838 9182 9736
280 5586 841 842 16736 19959
280 444 840 15337 22312 -1
280 7304 840 4923 34531 -1
281 5956 845 5487 14983 -1
281 11176 845 3480 19101 -1
281 9437 843 844 12961 25355
282 1415 848 14693 23757 -1
282 3167 848 1380 26847 -1
282 2109 846 847 10066 18522
283 1689 850 851 14098 22073
283 1048 849 22431 23437 -1
283 10378 849 3818 5551 -1
284 3164 853 854 5889 7317
284 11687 852 5821 24839 -1
284 1783 852 881 15338 -1
285 3362 857 2691 36486 -1
285 9009 857 22100 29022 -1
285 4750 855 856 10170 29014
286 9289 860 13168 22250 -1
286 11849 860 14437 16821 -1
286 10412 858 859 2868 22017
287 1171 863 20310 27513 -1
287 5922 863 13449 32406 -1
287 5712 861 862 10712 18351
288 8998 865 77 937 937
288 8374 864 866 5273 18075
288 1096 865 19435 19832 -1
289 7024 868 22940 37786 -1
289 582 867 869 9825 19538
289 272 868 4754 6143 -1
290 1597 871 19714 19914 -1
290 6587 870 872 16762 27833
290 11045 871 2295 30711 -1
291 10350 874 24344 30161 -1
291 9340 873 875 1549 10184
291 1876 874 5943 10281 -1
292 5553 877 7547 14059 -1
292 4112 876 878 12377 37997
292 3289 877 4328 4374 -1
293 2384 880 881 12477 24619
293 11223 879 767 10491 10491
293 1783 879 854 15338 15338
294 1066 883 9835 18154 -1
294 4296 882 884 11472 13963
294 7813 883 9917 11161 -1
295 9209 886 12161 15484 -1
295 7494 885 887 12285 15036
295 3931 886 9995 13273 -1
296 603 889 2514 26569 -1
296 6669 888 890 2892 4828
296 9615 889 13492 24999 -1
297 6964 893 16767 17297 -1
297 489 893 1681 13456 -1
297 3663 891 892 25160 30027
298 4411 895 896 2450 13296
298 3849 894 2581 3357 -1
298 4898 894 22467 24333 -1
299 696 898 925 9900 -1
299 12035 897 899 1451 21859
299 12537 898 1570 9985 -1
300 694 902 1704 16876 -1
300 11274 902 8592 18016 -1
300 8220 900 901 25433 29587
